fid,hex_id,tipo,zona,estado,chl_count,chl_sum,chl_mean,chl_min,chl_max
18598,HEX0018598,Oceano,Marina,Baja California Sur,5,1.21617577970028,0.243235155940056,0.238570153713226,0.247591137886047
18599,HEX0018599,Oceano,Marina,Baja California Sur,4,1.07552775740623,0.268881939351559,0.261021852493286,0.277023792266846
18600,HEX0018600,Oceano,Marina,Baja California Sur,4,1.21191594004631,0.302978985011578,0.292644649744034,0.316249132156372
18601,HEX0018601,Continental,Terrestre,Baja California Sur,4,2.17001128196716,0.542502820491791,0.472263097763062,0.637661159038544
18602,HEX0018602,Continental,Terrestre,Baja California Sur,3,2.16380435228348,0.721268117427826,0.68105161190033,0.762129008769989
18603,HEX0018603,Continental,Terrestre,Baja California Sur,0.523821147070481,0.362524027306988,0.692075967788696,0.692075967788696,0.692075967788696
18604,HEX0018604,Continental,Terrestre,Baja California Sur,0,0,,,
18605,HEX0018605,Continental,Terrestre,Baja California Sur,0,0,,,
18606,HEX0018606,Continental,Terrestre,Baja California Sur,0,0,,,
18607,HEX0018607,Continental,Terrestre,Baja California Sur,0,0,,,
18608,HEX0018608,Continental,Terrestre,Baja California Sur,0,0,,,
18609,HEX0018609,Continental,Terrestre,Baja California Sur,0,0,,,
18610,HEX0018610,Continental,Terrestre,Baja California Sur,4,5.08457243442535,1.27114310860634,1.213418841362,1.32886743545532
18611,HEX0018611,Oceano,Marina,Baja California Sur,6,5.42208099365234,0.903680165608724,0.854869902133942,1.02547407150269
18612,HEX0018612,Oceano,Marina,Baja California Sur,5,3.70536547899246,0.741073095798492,0.710462033748627,0.769163906574249
18613,HEX0018613,Oceano,Marina,Baja California Sur,4,2.62490171194077,0.656225427985191,0.648190021514893,0.670094907283783
18614,HEX0018614,Oceano,Marina,Baja California Sur,4,2.56661266088486,0.641653165221214,0.614699423313141,0.670075654983521
18615,HEX0018615,Oceano,Marina,Baja California Sur,6,3.60508799552917,0.600847999254862,0.554120361804962,0.637911081314087
18616,HEX0018616,Oceano,Marina,Baja California Sur,5,2.63854020833969,0.527708041667938,0.514707803726196,0.539894700050354
18617,HEX0018617,Oceano,Marina,Baja California Sur,3,1.51689103245735,0.505630344152451,0.496099025011063,0.516733229160309
18618,HEX0018618,Oceano,Marina,Baja California Sur,4,2.11834144592285,0.529585361480713,0.518170058727264,0.539559125900269
18619,HEX0018619,Oceano,Marina,Baja California Sur,6,3.48623585700989,0.581039309501648,0.554882824420929,0.606097817420959
18620,HEX0018620,Oceano,Marina,Baja California Sur,5,3.11018019914627,0.622036039829254,0.602182447910309,0.642282843589783
18621,HEX0018621,Oceano,Marina,Baja California Sur,4,2.49820846319199,0.624552115797997,0.608958721160889,0.65149998664856
18622,HEX0018622,Oceano,Marina,Baja California Sur,4,2.34901738166809,0.587254345417023,0.559874057769775,0.609513700008392
18623,HEX0018623,Oceano,Marina,Sonora,5,3.32843095064163,0.665686190128326,0.650195062160492,0.68628978729248
18624,HEX0018624,Oceano,Marina,Sonora,5,3.43063533306122,0.686127066612244,0.660134851932526,0.697976112365723
18625,HEX0018625,Oceano,Marina,Sonora,4,2.79030346870422,0.697575867176056,0.67998731136322,0.71388578414917
18626,HEX0018626,Oceano,Marina,Sonora,4,2.81645488739014,0.704113721847534,0.70048987865448,0.706986665725708
18627,HEX0018627,Oceano,Marina,Sonora,5,4.43711113929749,0.887422227859497,0.824818730354309,0.949482560157776
18628,HEX0018628,Oceano,Marina,Sonora,5,6.33115828037262,1.26623165607452,1.05250561237335,1.69890773296356
18629,HEX0018629,Continental,Terrestre,Sonora,4,19.0800919532776,4.7700229883194,3.86423587799072,5.95755958557129
18630,HEX0018630,Continental,Terrestre,Sonora,0,0,,,
18631,HEX0018631,Continental,Terrestre,Sonora,0,0,,,
18632,HEX0018632,Continental,Terrestre,Sonora,0,0,,,
18633,HEX0018633,Continental,Terrestre,Sonora,0,0,,,
18634,HEX0018634,Continental,Terrestre,Sonora,0,0,,,
18635,HEX0018635,Continental,Terrestre,Sonora,0,0,,,
18636,HEX0018636,Continental,Terrestre,Sonora,0,0,,,
18637,HEX0018637,Continental,Terrestre,Sonora,0,0,,,
18638,HEX0018638,Continental,Terrestre,Sonora,0,0,,,
18639,HEX0018639,Continental,Terrestre,Sonora,0,0,,,
18640,HEX0018640,Continental,Terrestre,Sonora,0,0,,,
18641,HEX0018641,Continental,Terrestre,Sonora,0,0,,,
18642,HEX0018642,Continental,Terrestre,Sonora,0,0,,,
18643,HEX0018643,Continental,Terrestre,Sonora,0,0,,,
18644,HEX0018644,Continental,Terrestre,Sonora,0,0,,,
18645,HEX0018645,Continental,Terrestre,Sonora,0,0,,,
18646,HEX0018646,Continental,Terrestre,Sonora,0,0,,,
18647,HEX0018647,Continental,Terrestre,Sonora,0,0,,,
18648,HEX0018648,Continental,Terrestre,Sonora,0,0,,,
18649,HEX0018649,Continental,Terrestre,Sonora,0,0,,,
18650,HEX0018650,Continental,Terrestre,Sonora,0,0,,,
18651,HEX0018651,Continental,Terrestre,Sonora,0,0,,,
18652,HEX0018652,Continental,Terrestre,Sonora,0,0,,,
18653,HEX0018653,Continental,Terrestre,Sonora,0,0,,,
18654,HEX0018654,Continental,Terrestre,Sonora,0,0,,,
18655,HEX0018655,Continental,Terrestre,Sonora,0,0,,,
18656,HEX0018656,Continental,Terrestre,Sonora,0,0,,,
18657,HEX0018657,Oceano,Marina,Colima,4,0.418587289750576,0.104646822437644,0.104078121483326,0.1059804931283
18658,HEX0018658,Oceano,Marina,Colima,6,0.614461667835712,0.102410277972619,0.100614458322525,0.103513903915882
18659,HEX0018659,Oceano,Marina,Colima,4,0.412352241575718,0.103088060393929,0.10166172683239,0.104554750025272
18660,HEX0018660,Oceano,Marina,Colima,4,0.405933819711208,0.101483454927802,0.101152814924717,0.101820454001427
18661,HEX0018661,Oceano,Marina,Colima,4,0.404133312404156,0.101033328101039,0.100583679974079,0.101533316075802
18662,HEX0018662,Oceano,Marina,Colima,4,0.415434911847115,0.103858727961779,0.102597810328007,0.10529063642025
18663,HEX0018663,Oceano,Marina,Colima,5,0.526456139981747,0.105291227996349,0.10377199202776,0.106381110846996
18664,HEX0018664,Oceano,Marina,Colima,5,0.508609525859356,0.101721905171871,0.100144140422344,0.103686675429344
18665,HEX0018665,Oceano,Marina,Colima,4,0.415999688208103,0.103999922052026,0.102784991264343,0.105777628719807
18666,HEX0018666,Oceano,Marina,Colima,4,0.409086331725121,0.10227158293128,0.101731166243553,0.102960132062435
18667,HEX0018667,Oceano,Marina,Colima,4,0.400725282728672,0.100181320682168,0.0995175912976265,0.101171925663948
18668,HEX0018668,Oceano,Marina,Colima,4,0.398230887949467,0.0995577219873667,0.0981681197881699,0.10122275352478
18669,HEX0018669,Oceano,Marina,Colima,4,0.393889166414738,0.0984722916036844,0.0978804752230644,0.0991615504026413
18670,HEX0018670,Oceano,Marina,Colima,6,0.610396966338158,0.101732827723026,0.100689820945263,0.102430373430252
18671,HEX0018671,Oceano,Marina,Colima,4,0.407541558146477,0.101885389536619,0.100977435708046,0.102487102150917
18672,HEX0018672,Oceano,Marina,Colima,4,0.40549136698246,0.101372841745615,0.100156515836716,0.101884916424751
18673,HEX0018673,Oceano,Marina,Colima,4,0.41150888055563,0.102877220138907,0.101456269621849,0.104301959276199
18674,HEX0018674,Oceano,Marina,Colima,4,0.423613399267197,0.105903349816799,0.104582317173481,0.107547305524349
18675,HEX0018675,Oceano,Marina,Colima,4,0.418145701289177,0.104536425322294,0.103823527693748,0.105614870786667
18676,HEX0018676,Oceano,Marina,Colima,4,0.4226353764534,0.10565884411335,0.103528626263142,0.106703661382198
18677,HEX0018677,Oceano,Marina,Colima,4,0.421515733003616,0.105378933250904,0.104376047849655,0.106762379407883
18678,HEX0018678,Oceano,Marina,Colima,4,0.426712557673454,0.106678139418364,0.105134427547455,0.108009554445744
18679,HEX0018679,Oceano,Marina,Colima,4,0.433206267654896,0.108301566913724,0.107088357210159,0.108902588486671
18680,HEX0018680,Oceano,Marina,Colima,5,0.539211802184582,0.107842360436916,0.106239393353462,0.108681790530682
18681,HEX0018681,Oceano,Marina,Colima,5,0.529050499200821,0.105810099840164,0.104640513658524,0.106562063097954
18682,HEX0018682,Oceano,Marina,Colima,4,0.439274601638317,0.109818650409579,0.109021656215191,0.110994420945644
18683,HEX0018683,Oceano,Marina,Colima,4,0.44963762909174,0.112409407272935,0.110787078738213,0.113520592451096
18684,HEX0018684,Oceano,Marina,Colima,4,0.451273158192635,0.112818289548159,0.112154595553875,0.113652601838112
18685,HEX0018685,Oceano,Marina,Colima,4,0.435368783771992,0.108842195942998,0.107065014541149,0.110765285789967
18686,HEX0018686,Oceano,Marina,Colima,6,0.653140246868134,0.108856707811356,0.107607200741768,0.109822183847427
18687,HEX0018687,Oceano,Marina,Colima,3,0.330334581434727,0.110111527144909,0.109584964811802,0.111117586493492
18688,HEX0018688,Oceano,Marina,Colima,4,0.450401172041893,0.112600293010473,0.11189329624176,0.113537102937698
18689,HEX0018689,Oceano,Marina,Colima,4,0.453552544116974,0.113388136029243,0.112855419516563,0.113951101899147
18690,HEX0018690,Oceano,Marina,Colima,4,0.492336891591549,0.123084222897887,0.120791263878345,0.125498116016388
18691,HEX0018691,Oceano,Marina,Baja California Sur,5,0.65661658346653,0.131323316693306,0.128873690962791,0.134613648056984
18692,HEX0018692,Oceano,Marina,Baja California Sur,3,0.422685876488686,0.140895292162895,0.137769564986229,0.142988875508308
18693,HEX0018693,Oceano,Marina,Baja California Sur,4,0.639201283454895,0.159800320863724,0.158918738365173,0.160365924239159
18694,HEX0018694,Oceano,Marina,Baja California Sur,4,0.685566186904907,0.171391546726227,0.168235346674919,0.175575464963913
18695,HEX0018695,Oceano,Marina,Baja California Sur,4,0.715064316987991,0.178766079246998,0.176595062017441,0.182275697588921
18696,HEX0018696,Oceano,Marina,Baja California Sur,5,0.987759694457054,0.197551938891411,0.193545296788216,0.204370364546776
18697,HEX0018697,Oceano,Marina,Baja California Sur,4,0.870649248361588,0.217662312090397,0.202373638749123,0.23072350025177
18698,HEX0018698,Oceano,Marina,Baja California Sur,4,0.898704499006271,0.224676124751568,0.219281181693077,0.229693129658699
18699,HEX0018699,Oceano,Marina,Baja California Sur,3,0.726837143301964,0.242279047767321,0.241105780005455,0.243558064103127
18700,HEX0018700,Oceano,Marina,Baja California Sur,5,1.24857732653618,0.249715465307236,0.245629906654358,0.262187719345093
18701,HEX0018701,Oceano,Marina,Baja California Sur,6,1.72732105851173,0.287886843085289,0.278551936149597,0.312122225761414
18702,HEX0018702,Oceano,Marina,Baja California Sur,4,1.6270931661129,0.406773291528225,0.357984870672226,0.454472422599792
18703,HEX0018703,Continental,Terrestre,Baja California Sur,3,1.8577761054039,0.6192587018013,0.542155504226685,0.65781033039093
18704,HEX0018704,Continental,Terrestre,Baja California Sur,0,0,,,
18705,HEX0018705,Continental,Terrestre,Baja California Sur,0,0,,,
18706,HEX0018706,Continental,Terrestre,Baja California Sur,0,0,,,
18707,HEX0018707,Continental,Terrestre,Baja California Sur,0,0,,,
18708,HEX0018708,Continental,Terrestre,Baja California Sur,0,0,,,
18709,HEX0018709,Continental,Terrestre,Baja California Sur,0,0,,,
18710,HEX0018710,Continental,Terrestre,Baja California Sur,0,0,,,
18711,HEX0018711,Continental,Terrestre,Baja California Sur,2,3.34309542179108,1.67154771089554,1.67147469520569,1.67162072658539
18712,HEX0018712,Oceano,Marina,Baja California Sur,4,3.75520944595337,0.938802361488342,0.890621840953827,1.02165925502777
18713,HEX0018713,Oceano,Marina,Baja California Sur,5,3.76412332057953,0.752824664115906,0.691366970539093,0.792862474918365
18714,HEX0018714,Oceano,Marina,Baja California Sur,5,3.33004885911942,0.666009771823883,0.644836485385895,0.680427074432373
18715,HEX0018715,Oceano,Marina,Baja California Sur,3,1.91987878084183,0.639959593613943,0.626679122447968,0.660882115364075
18716,HEX0018716,Oceano,Marina,Baja California Sur,4,2.36670690774918,0.591676726937294,0.57606041431427,0.608074605464935
18717,HEX0018717,Oceano,Marina,Baja California Sur,4,2.08985447883606,0.522463619709015,0.509865343570709,0.530251324176788
18718,HEX0018718,Oceano,Marina,Baja California Sur,5,2.45876890420914,0.491753780841827,0.48274353146553,0.504816889762878
18719,HEX0018719,Oceano,Marina,Baja California Sur,4,1.99541872739792,0.49885468184948,0.482551157474518,0.513672411441803
18720,HEX0018720,Oceano,Marina,Baja California Sur,4,2.18273514509201,0.545683786273003,0.538495063781738,0.555295526981354
18721,HEX0018721,Oceano,Marina,Baja California Sur,4,2.48340684175491,0.620851710438728,0.611031115055084,0.628351330757141
18722,HEX0018722,Oceano,Marina,Baja California Sur,5,3.12967085838318,0.625934171676636,0.605021417140961,0.643559694290161
18723,HEX0018723,Oceano,Marina,Baja California Sur,4,2.35203236341476,0.588008090853691,0.572615265846252,0.606802105903625
18724,HEX0018724,Oceano,Marina,Sonora,4,2.5504504442215,0.637612611055374,0.623239457607269,0.672194004058838
18725,HEX0018725,Oceano,Marina,Sonora,4,2.74847632646561,0.687119081616402,0.681356012821198,0.695738077163696
18726,HEX0018726,Oceano,Marina,Sonora,5,3.51166999340057,0.702333998680115,0.683669924736023,0.713484346866608
18727,HEX0018727,Oceano,Marina,Sonora,4,2.87732684612274,0.719331711530685,0.686907589435577,0.742432713508606
18728,HEX0018728,Oceano,Marina,Sonora,4,3.24897527694702,0.812243819236755,0.748820722103119,0.891694724559784
18729,HEX0018729,Oceano,Marina,Sonora,5,5.89103925228119,1.17820785045624,1.02077126502991,1.40020227432251
18730,HEX0018730,Continental,Terrestre,Sonora,5,19.0432977676392,3.80865955352783,2.25196528434753,5.19410800933838
18731,HEX0018731,Continental,Terrestre,Sonora,0.0178738017316172,0.109774797751528,6.14165913888071,5.19410848617554,6.14409494400024
18732,HEX0018732,Continental,Terrestre,Sonora,0,0,,,
18733,HEX0018733,Continental,Terrestre,Sonora,0,0,,,
18734,HEX0018734,Continental,Terrestre,Sonora,0,0,,,
18735,HEX0018735,Continental,Terrestre,Sonora,0,0,,,
18736,HEX0018736,Continental,Terrestre,Sonora,0,0,,,
18737,HEX0018737,Continental,Terrestre,Sonora,0,0,,,
18738,HEX0018738,Continental,Terrestre,Sonora,0,0,,,
18739,HEX0018739,Continental,Terrestre,Sonora,0,0,,,
18740,HEX0018740,Continental,Terrestre,Sonora,0,0,,,
18741,HEX0018741,Continental,Terrestre,Sonora,0,0,,,
18742,HEX0018742,Continental,Terrestre,Sonora,0,0,,,
18743,HEX0018743,Continental,Terrestre,Sonora,0,0,,,
18744,HEX0018744,Continental,Terrestre,Sonora,0,0,,,
18745,HEX0018745,Continental,Terrestre,Sonora,0,0,,,
18746,HEX0018746,Continental,Terrestre,Sonora,0,0,,,
18747,HEX0018747,Continental,Terrestre,Sonora,0,0,,,
18748,HEX0018748,Continental,Terrestre,Sonora,0,0,,,
18749,HEX0018749,Continental,Terrestre,Sonora,0,0,,,
18750,HEX0018750,Continental,Terrestre,Sonora,0,0,,,
18751,HEX0018751,Continental,Terrestre,Sonora,0,0,,,
18752,HEX0018752,Continental,Terrestre,Sonora,0,0,,,
18753,HEX0018753,Continental,Terrestre,Sonora,0,0,,,
18754,HEX0018754,Continental,Terrestre,Sonora,0,0,,,
18755,HEX0018755,Continental,Terrestre,Sonora,0,0,,,
18756,HEX0018756,Continental,Terrestre,Sonora,0,0,,,
18757,HEX0018757,Continental,Terrestre,Sonora,0,0,,,
18758,HEX0018758,Oceano,Marina,Colima,4,0.427317693829536,0.106829423457384,0.104617036879063,0.108366027474403
18759,HEX0018759,Oceano,Marina,Colima,5,0.520774342119694,0.104154868423939,0.101501613855362,0.106222152709961
18760,HEX0018760,Oceano,Marina,Colima,6,0.609365917742252,0.101560986290375,0.10093005746603,0.102173678576946
18761,HEX0018761,Oceano,Marina,Colima,3,0.309374138712883,0.103124712904294,0.10260534286499,0.103402473032475
18762,HEX0018762,Oceano,Marina,Colima,3,0.30281038582325,0.100936795274417,0.100166521966457,0.102040104568005
18763,HEX0018763,Oceano,Marina,Colima,4,0.405779235064983,0.101444808766246,0.100959703326225,0.101878494024277
18764,HEX0018764,Oceano,Marina,Colima,4,0.407225362956524,0.101806340739131,0.101252727210522,0.102684862911701
18765,HEX0018765,Oceano,Marina,Colima,3,0.306885629892349,0.102295209964116,0.100921086966991,0.103305630385876
18766,HEX0018766,Oceano,Marina,Colima,5,0.51767885684967,0.103535771369934,0.100734390318394,0.105339378118515
18767,HEX0018767,Oceano,Marina,Colima,4,0.410575889050961,0.10264397226274,0.102233082056046,0.103041604161263
18768,HEX0018768,Oceano,Marina,Colima,4,0.410217873752117,0.102554468438029,0.101029589772224,0.104090884327888
18769,HEX0018769,Oceano,Marina,Colima,4,0.400720916688442,0.100180229172111,0.0995664075016975,0.101228669285774
18770,HEX0018770,Oceano,Marina,Colima,4,0.39990321546793,0.0999758038669825,0.0975260660052299,0.101769223809242
18771,HEX0018771,Oceano,Marina,Colima,5,0.505485609173775,0.101097121834755,0.0997674539685249,0.102309733629227
18772,HEX0018772,Oceano,Marina,Colima,6,0.625019788742065,0.104169964790344,0.102886229753494,0.106356061995029
18773,HEX0018773,Oceano,Marina,Colima,3,0.306922234594822,0.102307411531607,0.102164722979069,0.102430373430252
18774,HEX0018774,Oceano,Marina,Colima,3,0.306593902409077,0.102197967469692,0.10155463963747,0.102832369506359
18775,HEX0018775,Oceano,Marina,Colima,4,0.417083270847797,0.104270817711949,0.103682972490788,0.10503438860178
18776,HEX0018776,Oceano,Marina,Colima,4,0.426383823156357,0.106595955789089,0.106252670288086,0.106821142137051
18777,HEX0018777,Oceano,Marina,Colima,5,0.528477057814598,0.10569541156292,0.10465694963932,0.106537640094757
18778,HEX0018778,Oceano,Marina,Colima,5,0.545470491051674,0.109094098210335,0.106321699917316,0.111323989927769
18779,HEX0018779,Oceano,Marina,Colima,4,0.426520526409149,0.106630131602287,0.105171374976635,0.107962906360626
18780,HEX0018780,Oceano,Marina,Colima,4,0.439274199306965,0.109818549826741,0.108908511698246,0.110774159431458
18781,HEX0018781,Oceano,Marina,Colima,4,0.436246693134308,0.109061673283577,0.108221910893917,0.109832569956779
18782,HEX0018782,Oceano,Marina,Colima,4,0.431339964270592,0.107834991067648,0.106229513883591,0.109407506883144
18783,HEX0018783,Oceano,Marina,Colima,6,0.641375601291656,0.106895933548609,0.106053069233894,0.107917301356792
18784,HEX0018784,Oceano,Marina,Colima,4,0.451710872352123,0.112927718088031,0.111896470189095,0.114260159432888
18785,HEX0018785,Oceano,Marina,Colima,4,0.453825756907463,0.113456439226866,0.113234624266624,0.11373782902956
18786,HEX0018786,Oceano,Marina,Colima,4,0.452353850007057,0.113088462501764,0.112297773361206,0.113694094121456
18787,HEX0018787,Oceano,Marina,Colima,4,0.439882785081863,0.109970696270466,0.108127065002918,0.111169815063477
18788,HEX0018788,Oceano,Marina,Colima,6,0.654392771422863,0.109065461903811,0.108106948435307,0.109910100698471
18789,HEX0018789,Oceano,Marina,Colima,4,0.454072125256062,0.113518031314015,0.112024061381817,0.114211387932301
18790,HEX0018790,Oceano,Marina,Colima,4,0.456809021532536,0.114202255383134,0.113862946629524,0.114746265113354
18791,HEX0018791,Oceano,Marina,Colima,4,0.466146737337112,0.116536684334278,0.114954881370068,0.117880165576935
18792,HEX0018792,Oceano,Marina,Colima,4,0.516166478395462,0.129041619598866,0.128001749515533,0.129848212003708
18793,HEX0018793,Oceano,Marina,Baja California Sur,5,0.68250247836113,0.136500495672226,0.133573845028877,0.139717400074005
18794,HEX0018794,Oceano,Marina,Baja California Sur,4,0.612127617001534,0.153031904250383,0.149052232503891,0.156899228692055
18795,HEX0018795,Oceano,Marina,Baja California Sur,4,0.655340418219566,0.163835104554892,0.160938754677773,0.167067661881447
18796,HEX0018796,Oceano,Marina,Baja California Sur,4,0.714182585477829,0.178545646369457,0.177802234888077,0.180158123373985
18797,HEX0018797,Oceano,Marina,Baja California Sur,4,0.741318836808205,0.185329709202051,0.180451348423958,0.190818876028061
18798,HEX0018798,Oceano,Marina,Baja California Sur,5,1.08182695508003,0.216365391016006,0.208086803555489,0.227762535214424
18799,HEX0018799,Oceano,Marina,Baja California Sur,5,1.13970150053501,0.227940300107002,0.225042253732681,0.23311111330986
18800,HEX0018800,Oceano,Marina,Baja California Sur,4,0.928987473249435,0.232246868312359,0.230675935745239,0.234498783946037
18801,HEX0018801,Oceano,Marina,Baja California Sur,4,1.01240792870522,0.253101982176304,0.250037670135498,0.25654348731041
18802,HEX0018802,Oceano,Marina,Baja California Sur,5,1.34738618135452,0.269477236270905,0.26301035284996,0.281693309545517
18803,HEX0018803,Oceano,Marina,Baja California Sur,6,2.2169317305088,0.369488621751467,0.311175584793091,0.402647137641907
18804,HEX0018804,Continental,Terrestre,Baja California Sur,4,2.30545869469643,0.576364673674107,0.494960159063339,0.662724137306213
18805,HEX0018805,Continental,Terrestre,Baja California Sur,0.569463607560961,0.318769153242881,0.559770894944777,0.542155504226685,0.721717596054077
18806,HEX0018806,Continental,Terrestre,Baja California Sur,0,0,,,
18807,HEX0018807,Continental,Terrestre,Baja California Sur,0,0,,,
18808,HEX0018808,Continental,Terrestre,Baja California Sur,0,0,,,
18809,HEX0018809,Continental,Terrestre,Baja California Sur,0,0,,,
18810,HEX0018810,Continental,Terrestre,Baja California Sur,0,0,,,
18811,HEX0018811,Continental,Terrestre,Baja California Sur,0,0,,,
18812,HEX0018812,Continental,Terrestre,Baja California Sur,0.983809285989165,2.8086688589486,2.85489159225067,2.18683385848999,3.11435699462891
18813,HEX0018813,Oceano,Marina,Baja California Sur,3,3.70941638946533,1.23647212982178,1.09035897254944,1.52176189422607
18814,HEX0018814,Oceano,Marina,Baja California Sur,4,3.42558294534683,0.856395736336708,0.81109493970871,0.903084695339203
18815,HEX0018815,Oceano,Marina,Baja California Sur,4,2.54127931594849,0.635319828987122,0.610641241073608,0.659644961357117
18816,HEX0018816,Oceano,Marina,Baja California Sur,5,3.15885865688324,0.631771731376648,0.608309149742126,0.658595204353333
18817,HEX0018817,Oceano,Marina,Baja California Sur,4,2.32292824983597,0.580732062458992,0.561080276966095,0.606984972953796
18818,HEX0018818,Oceano,Marina,Baja California Sur,4,2.22758811712265,0.556897029280663,0.540993869304657,0.571709215641022
18819,HEX0018819,Oceano,Marina,Baja California Sur,4,1.92875865101814,0.482189662754536,0.472153723239899,0.492717087268829
18820,HEX0018820,Oceano,Marina,Baja California Sur,5,2.41275185346603,0.482550370693207,0.473384231328964,0.487932026386261
18821,HEX0018821,Oceano,Marina,Baja California Sur,4,2.05120262503624,0.51280065625906,0.495835095643997,0.52638053894043
18822,HEX0018822,Oceano,Marina,Baja California Sur,4,2.26935601234436,0.56733900308609,0.553751528263092,0.580166399478912
18823,HEX0018823,Oceano,Marina,Baja California Sur,4,2.59513080120087,0.648782700300217,0.636384308338165,0.661402344703674
18824,HEX0018824,Oceano,Marina,Baja California Sur,5,3.11110663414001,0.622221326828003,0.612684369087219,0.645910978317261
18825,HEX0018825,Oceano,Marina,Sinaloa,4,2.39420825242996,0.598552063107491,0.584723830223083,0.603488624095917
18826,HEX0018826,Oceano,Marina,Sonora,4,2.57898944616318,0.644747361540794,0.619990706443787,0.674162089824677
18827,HEX0018827,Oceano,Marina,Sonora,4,2.80032485723495,0.700081214308739,0.690353572368622,0.712037742137909
18828,HEX0018828,Oceano,Marina,Sonora,5,3.67814481258392,0.735628962516785,0.702050387859344,0.770616829395294
18829,HEX0018829,Oceano,Marina,Sonora,4,2.95076358318329,0.737690895795822,0.716196238994598,0.760343074798584
18830,HEX0018830,Oceano,Marina,Sonora,4,4.40658742189407,1.10164685547352,0.971845924854279,1.28148949146271
18831,HEX0018831,Continental,Terrestre,Sonora,4,11.4696928262711,2.86742320656776,1.8435572385788,4.04756784439087
18832,HEX0018832,Continental,Terrestre,Sonora,3,16.1222958564758,5.37409861882528,5.19410848617554,5.46409368515015
18833,HEX0018833,Continental,Terrestre,Sonora,0,0,,,
18834,HEX0018834,Continental,Terrestre,Sonora,0,0,,,
18835,HEX0018835,Continental,Terrestre,Sonora,0,0,,,
18836,HEX0018836,Continental,Terrestre,Sonora,0,0,,,
18837,HEX0018837,Continental,Terrestre,Sonora,0,0,,,
18838,HEX0018838,Continental,Terrestre,Sonora,0,0,,,
18839,HEX0018839,Continental,Terrestre,Sonora,0,0,,,
18840,HEX0018840,Continental,Terrestre,Sonora,0,0,,,
18841,HEX0018841,Continental,Terrestre,Sonora,0,0,,,
18842,HEX0018842,Continental,Terrestre,Sonora,0,0,,,
18843,HEX0018843,Continental,Terrestre,Sonora,0,0,,,
18844,HEX0018844,Continental,Terrestre,Sonora,0,0,,,
18845,HEX0018845,Continental,Terrestre,Sonora,0,0,,,
18846,HEX0018846,Continental,Terrestre,Sonora,0,0,,,
18847,HEX0018847,Continental,Terrestre,Sonora,0,0,,,
18848,HEX0018848,Continental,Terrestre,Sonora,0,0,,,
18849,HEX0018849,Continental,Terrestre,Sonora,0,0,,,
18850,HEX0018850,Continental,Terrestre,Sonora,0,0,,,
18851,HEX0018851,Continental,Terrestre,Sonora,0,0,,,
18852,HEX0018852,Continental,Terrestre,Sonora,0,0,,,
18853,HEX0018853,Continental,Terrestre,Sonora,0,0,,,
18854,HEX0018854,Continental,Terrestre,Sonora,0,0,,,
18855,HEX0018855,Continental,Terrestre,Sonora,0,0,,,
18856,HEX0018856,Continental,Terrestre,Sonora,0,0,,,
18857,HEX0018857,Continental,Terrestre,Sonora,0,0,,,
18858,HEX0018858,Continental,Terrestre,Sonora,0,0,,,
18859,HEX0018859,Oceano,Marina,Colima,3,0.323558799922466,0.107852933307489,0.105942778289318,0.109718136489391
18860,HEX0018860,Oceano,Marina,Colima,4,0.415822982788086,0.103955745697021,0.10309362411499,0.105344690382481
18861,HEX0018861,Oceano,Marina,Colima,6,0.616177596151829,0.102696266025305,0.101676419377327,0.103783629834652
18862,HEX0018862,Oceano,Marina,Colima,4,0.407616831362247,0.101904207840562,0.0997199416160583,0.10280005633831
18863,HEX0018863,Oceano,Marina,Colima,4,0.396032959222794,0.0990082398056984,0.0973088815808296,0.0997617915272713
18864,HEX0018864,Oceano,Marina,Colima,4,0.399992987513542,0.0999982468783855,0.0986387729644775,0.101951539516449
18865,HEX0018865,Oceano,Marina,Colima,4,0.414675146341324,0.103668786585331,0.102104507386684,0.104622043669224
18866,HEX0018866,Oceano,Marina,Colima,4,0.39803147315979,0.0995078682899475,0.0985380038619041,0.100759953260422
18867,HEX0018867,Oceano,Marina,Colima,5,0.510273933410645,0.102054786682129,0.101038828492165,0.10384264588356
18868,HEX0018868,Oceano,Marina,Colima,4,0.409928917884827,0.102482229471207,0.101480759680271,0.103016495704651
18869,HEX0018869,Oceano,Marina,Colima,4,0.405743464827538,0.101435866206884,0.100391618907452,0.102262675762177
18870,HEX0018870,Oceano,Marina,Colima,4,0.412882186472416,0.103220546618104,0.10174024105072,0.104414097964764
18871,HEX0018871,Oceano,Marina,Colima,4,0.399132780730724,0.0997831951826811,0.0987452790141106,0.100675068795681
18872,HEX0018872,Oceano,Marina,Colima,4,0.410329021513462,0.102582255378366,0.102046586573124,0.10367876291275
18873,HEX0018873,Oceano,Marina,Colima,6,0.641473993659019,0.106912332276503,0.105134718120098,0.10924568772316
18874,HEX0018874,Oceano,Marina,Colima,4,0.412035144865513,0.103008786216378,0.102532938122749,0.103729784488678
18875,HEX0018875,Oceano,Marina,Colima,4,0.416828103363514,0.104207025840878,0.103001356124878,0.105224415659904
18876,HEX0018876,Oceano,Marina,Colima,4,0.42494735121727,0.106236837804317,0.105379499495029,0.106710016727448
18877,HEX0018877,Oceano,Marina,Colima,4,0.427379474043846,0.106844868510962,0.106480903923512,0.107157282531261
